Species	Status
Ligabueichnium_bolivianum	extinct
Ligabueino_andesi	extinct
Ligabuesaurus_leanzai	extinct
Limaysaurus_tessonei	extinct
Limenavis_patagonica	extinct
Limiavipes_curriei	extinct
Lingyuanosaurus_sihedangensis	extinct
Linhenykus_monodactylus	extinct
Linheraptor_exquisitus	extinct
Linhevenator_tani	extinct
Linyiornis_amoena	extinct
Lirainosaurus	extinct
Lirainosaurus_astibiae	extinct
Liubangosaurus_hei	extinct
Llukalkan_aliocranianus	extinct
Lohuecotitan_pandafilandi	extinct
Lonchodytes_estesi	extinct
Longchengornis_sanyanensis	extinct
Longicrusavis_houi	extinct
Longipteryx	extinct
Longipteryx_chaoyangensis	extinct
Longirostravis_hani	extinct
Longusunguis_kurochkini	extinct
Lophorhothon_atopus	extinct
Luanchuanraptor_henanensis	extinct
Luluichnus_mueckei	extinct
Luoyanggia_liudianensis	extinct
Lurdusaurus_arenatus	extinct
Lythronax_argestes	extinct
Maaqwi_cascadensis	extinct
Machairasaurus_leptonychus	extinct
Machairoceratops_cronusi	extinct
Macroelongatoolithus	extinct
Macroelongatoolithus_carlylei	extinct
Macroelongatoolithus_goseongensis	extinct
Macroelongatoolithus_zhangi	extinct
Macrogryphosaurus_gondwanicus	extinct
Macroolithus	extinct
Macroolithus_mutabilis	extinct
Macroolithus_rugustus	extinct
Macroolithus_yaotunensis	extinct
Magnamanus_soriaensis	extinct
Magnapaulia_laticaudus	extinct
Magnoavipes	extinct
Magnoavipes_asiaticus	extinct
Magnoavipes_caneeri	extinct
Magnoavipes_denaliensis	extinct
Magnoavipes_lowei	extinct
Magyarosaurus	extinct
Magyarosaurus_dacus	extinct
Mahakala_omnogovae	extinct
Mahuidacursor_lipanglef	extinct
Maiasaura	extinct
Maiasaura_peeblesorum	extinct
Maip_macrothorax	extinct
Majungasaurus_crenatissimus	extinct
Malarguesaurus_florenciae	extinct
Malawisaurus_dixeyi	extinct
Malefica_deckerti	extinct
Mamenchisaurus	extinct
Mamenchisaurus_anyuensis	extinct
Mandschurosaurus	extinct
Mandschurosaurus_amurensis	extinct
Mansourasaurus_shahinae	extinct
Mantellisaurus	extinct
Mantellisaurus_atherfieldensis	extinct
Mapusaurus_roseae	extinct
Marisaurus_jeffi	extinct
Martharaptor_greenriverensis	extinct
Martinavis	extinct
Martinavis_cruzyensis	extinct
Martinavis_minor	extinct
Martinavis_saltariensis	extinct
Martinavis_vincei	extinct
Martinavis_whetstonei	extinct
Masiakasaurus_knopfleri	extinct
Matheronodon_provincialis	extinct
Maxakalisaurus_topai	extinct
Medusaceratops_lokii	extinct
Megaloolithus	extinct
Megaloolithus_aureliensis	extinct
Megaloolithus_cylindricus	extinct
Megaloolithus_dhoridungriensis	extinct
Megaloolithus_jabalpurensis	extinct
Megaloolithus_khempurensis	extinct
Megaloolithus_maghrebiensis	extinct
Megaloolithus_mamillare	extinct
Megaloolithus_megadermus	extinct
Megaloolithus_microtuberculata	extinct
Megaloolithus_petralta	extinct
Megaloolithus_problematica	extinct
Megaloolithus_siruguei	extinct
Megaloolithus_walpurensis	extinct
Megalosauripus	extinct
Megalosauropus	extinct
Megalosauropus_(Eutynichnium)_gomesi	extinct
Megalosauropus_brionensis	extinct
Megalosauropus_broomensis	extinct
Megalosauropus_titanopelobatidus	extinct
Megalosaurus	extinct
Megalosaurus_bucklandii	extinct
Megaraptor_namunhuaiquii	extinct
Mei_long	extinct
Mendozasaurus_neguyelap	extinct
Menefeeceratops_sealeyi	extinct
Mengciusornis_dentatus	extinct
Menglongipus	extinct
Menglongipus_sinensis	extinct
Menucocelsior_arriagadai	extinct
Meraxes_gigas	extinct
Metatetrapous_valdensis	extinct
Microenantiornis_vulgaris	extinct
Micropachycephalosaurus_hongtuyanensis	extinct
Microraptor	extinct
Microraptor_gui	extinct
Microraptor_hanqingi	extinct
Microraptor_zhaoianus	extinct
Microvenator	extinct
Microvenator_celer	extinct
Mierasaurus_bobyoungi	extinct
Migmanychion_laiyang	extinct
Minimocursor_phunoiensis	extinct
Minisauripus	extinct
Minisauripus_chuanzhuensis	extinct
Minisauripus_zhenshuonani	extinct
Minmi_paravertebrata	extinct
Minqaria_bata	extinct
Mirarce_eatoni	extinct
Mirischia_asymmetrica	extinct
Mnyamawamtuka_moyowamkia	extinct
Moabosaurus_utahensis	extinct
Mochlodon_vorosi	extinct
Moguiornipes_robusta	extinct
Mongolosaurus_haplodon	extinct
Mongolostegus_exspectabilis	extinct
Monoclonius	extinct
Monoclonius_crassus	extinct
Monoenantiornis_sihedangia	extinct
Mononykus	extinct
Mononykus_olecranus	extinct
Montanoceratops_cerorhynchus	extinct
Montanoolithus_labadousensis	extinct
Montanoolithus_strongorum	extinct
Moraesichnium_barberenae	extinct
Morelladon_beltrani	extinct
Moros_intrepidus	extinct
Morrosaurus_antarcticus	extinct
Mosaiceratops_azumai	extinct
Mosaicoolithus_zhangtoucaoensis	extinct
Multifissoolithus_chianensis	extinct
Multifissoolithus_megadermus	extinct
Multifissoolithus_shimonosekiensis	extinct
Murusraptor_barrosaensis	extinct
Musivavis_amabilis	extinct
Muttaburrasaurus	extinct
Muttaburrasaurus_langdoni	extinct
Muyelensaurus_pecheni	extinct
Mystiornis_cyrili	extinct
Naashoibitosaurus_ostromi	extinct
Nanantius	extinct
Nanantius_eos	extinct
Nanhsiungoolithus	extinct
Nanhsiungoolithus_chuetienensis	extinct
Nankangia_jiangxiensis	extinct
Nanningosaurus_dashiensis	extinct
Nanshiungosaurus_bohlini	extinct
Nanshiungosaurus_brevispinus	extinct
Nanuqsaurus_hoglundi	extinct
Nanyangosaurus_zhugeii	extinct
Napaisaurus_guangxiensis	extinct
Narambuenatitan_palomoi	extinct
Nasutoceratops_titusi	extinct
Natovenator_polydontus	extinct
Navajoceratops_sullivani	extinct
Nedcolbertia_justinhoffmanni	extinct
Neimengornis_rectusmim	extinct
Neimongosaurus	extinct
Neimongosaurus_yangi	extinct
Nemegtomaia_barsboldi	extinct
Nemegtonykus_citus	extinct
Nemegtosaurus	extinct
Nemegtosaurus_mongoliensis	extinct
Neoanomoepus	extinct
Neoanomoepus_perigrinatus	extinct
Neogaeornis_wetzeli	extinct
Neovenator_salerii	extinct
Neuquenornis_volans	extinct
Neuquenraptor_argentinus	extinct
Neuquensaurus	extinct
Neuquensaurus_australis	extinct
Nevadadromeus_schmitti	extinct
Nicksaurus_razashahi	extinct
Niebla_antiqua	extinct
Nigersaurus_taqueti	extinct
Ningxiapus_liupanshanensis	extinct
Ningyuansaurus_wangi	extinct
Ninjatitan_zapatai	extinct
Niobrarasaurus_coleii	extinct
Nipponoolithus_ramosus	extinct
Nipponosaurus_sachalinensis	extinct
Noasaurus_leali	extinct
Nodocephalosaurus_kirtlandensis	extinct
Nodosaurus	extinct
Nodosaurus_textilis	extinct
Noguerornis_gonzalezi	extinct
Nopcsaspondylus_alarconensis	extinct
Normanniasaurus_genceyi	extinct
Nothronychus_graffami	extinct
Nothronychus_mckinleyi	extinct
Notoceratops_bonarelli	extinct
Notocolossus_gonzalezparejasi	extinct
Notohypsilophodon_comodorensis	extinct
Nqwebasaurus_thwazi	extinct
Nullotitan_glaciaris	extinct
Nuthetes	extinct
Nuthetes_destructor	extinct
Oblongoolithus_glaber	extinct
Oena	extinct
Ojoceratops_fowleri	extinct
Oksoko_avarsan	extinct
Olorotitan_arharensis	extinct
Omnivoropteryx_sinousaorum	extinct
Ondogurvel_alifanovi	extinct
Oobardjidama_foulkesi	extinct
Oohkotokia	extinct
Oohkotokia_horneri	extinct
Opisthocoelicaudia_skarzynskii	extinct
Oplosaurus_armatus	extinct
Ordexallopus_zhanglifui	extinct
Orienantius_ritteri	extinct
Orkoraptor_burkei	extinct
Ornatops_incantatus	extinct
Ornithoides_oshiensis	extinct
Ornithomimipus	extinct
Ornithomimipus_angustus	extinct
Ornithomimipus_gracilis	extinct
Ornithomimipus_jaillardi	extinct
Ornithomimus	extinct
Ornithomimus_edmontonicus	extinct
Ornithomimus_minutus	extinct
Ornithomimus_tenuis	extinct
Ornithomimus_velox	extinct
Ornithopsis	extinct
Ornithopsis_hulkei	extinct
Orodromeus	extinct
Orodromeus_makelai	extinct
Oryctodromeus	extinct
Oryctodromeus_cubicularis	extinct
Osmakasaurus_depressus	extinct
Ostendichnus_bilobatus	extinct
Otogornis_genghisi	extinct
Ouranosaurus	extinct
Ouranosaurus_nigeriensis	extinct
Ovaloolithus	extinct
Ovaloolithus_chinkangkouensis	extinct
Ovaloolithus_dinornithoides	extinct
Ovaloolithus_laminadermus	extinct
Ovaloolithus_tenuisus	extinct
Ovaloolithus_turpanensis	extinct
Ovaloolithus_utahensis	extinct
Overoraptor_chimentoi	extinct
Overosaurus_paradasorum	extinct
Oviraptor	extinct
Oviraptor_philoceratops	extinct
Ovoraptor_djadochtari	extinct
Owenodon	extinct
Owenodon_hoggii	extinct
Pachycephalosaurus	extinct
Pachycephalosaurus_wyomingensis	extinct
Pachycorioolithus_jinyunensis	extinct
Pachyrhinosaurus	extinct
Pachyrhinosaurus_canadensis	extinct
Pachyrhinosaurus_lakustai	extinct
Pachyrhinosaurus_perotorum	extinct
Padillasaurus_leivaensis	extinct
Pakisaurus	extinct
Pakisaurus_balochistani	extinct
Palaeotringa_littoralis	extinct
Palaeotringa_vagans	extinct
Palintropus	extinct
Paludititan	extinct
Paludititan_nalatzensis	extinct
Pamparaptor_micros	extinct
Panamericansaurus_schroederi	extinct
Panoplosaurus	extinct
Panoplosaurus_mirus	extinct
Panoplosaurus_rugosidens	extinct
Papiliovenator_neimengguensis	extinct
Parabohaiornis_martini	extinct
Parabrontopodus	extinct
Parabrontopodus_distercii	extinct
Paracorpulentapus_zhangsanfengi	extinct
Paradictyoolithus_xiaxishanensis	extinct
Paradictyoolithus_zhuangqianensis	extinct
Paraelongatoolithus_reticulatus	extinct
Parafaveoloolithus	extinct
Parafaveoloolithus_guoqingsiensis	extinct
Parafaveoloolithus_macroporus	extinct
Parafaveoloolithus_microporus	extinct
Parafaveoloolithus_pingxiangensis	extinct
Parafaveoloolithus_tiansicunensis	extinct
Parahesperornis_alexi	extinct
Parahongshanornis_chaoyangensis	extinct
Paralitherizinosaurus_japonicus	extinct
Paralititan	extinct
Paralititan_stromeri	extinct
Paranthodon_africanus	extinct
Parapengornis_eurycaudatus	extinct
Paraprotopteryx_gracilis	extinct
Pararhabdodon	extinct
Pararhabdodon_isonensis	extinct
Parasaurolophus	extinct
Parasaurolophus_cyrtocristatus	extinct
Parasaurolophus_tubicen	extinct
Parasaurolophus_walkeri	extinct
Paraxenisaurus_normalensis	extinct
Pareisactus_evrostos	extinct
Parksosaurus_warreni	extinct
Paronychodon	extinct
Paronychodon_asiaticus	extinct
Parvavis_chuxiongensis	extinct
Parvicursor_remotus	extinct
Parvoolithus_tortuosus	extinct
Pashtosaurus_zhobi	extinct
Pasquiaornis_hardiei	extinct
Pasquiaornis_tankei	extinct
Patagonichnornis_venetiorum	extinct
Patagonykus_puertai	extinct
Patagopelta_cristata	extinct
Patagopteryx_deferrariisi	extinct
Patagotitan_mayorum	extinct
Pawpawsaurus_campbelli	extinct
Paxavipes_babcockensis	extinct
Pectinodon	extinct
Pectinodon_bakkeri	extinct
Pelecanimimus_polyodon	extinct
Pellegrinisaurus_powelli	extinct
Peloroplites_cedrimontanus	extinct
Pelorosaurus	extinct
Pelorosaurus_conybeari	extinct
Penelopognathus_weishampeli	extinct
Pengornis_houi	extinct
Pentaceratops	extinct
Pentaceratops_sternbergii	extinct
Petrobrasaurus_puestohernandezi	extinct
Philovenator_curriei	extinct
Phuwiangosaurus	extinct
Phuwiangosaurus_sirindhornae	extinct
Phuwiangvenator_yaemniyomi	extinct
Picunichnus	extinct
Picunichnus_benedettoi	extinct
Pilmatueia_faundezi	extinct
Pinacosaurus	extinct
Pinacosaurus_grangeri	extinct
Pinacosaurus_mephistocephalus	extinct
Piscivoravis_lii	extinct
Piscivorenantiornis_inusitatus	extinct
Pitekunsaurus_macayai	extinct
Planicoxa_venenica	extinct
Platanavis_nana	extinct
Platypelta_coombsi	extinct
Platytholus_clemensi	extinct
Plesiohadros_djadokhtaensis	extinct
Pneumatoraptor_fodori	extinct
Polacanthus	extinct
Polacanthus_foxii	extinct
Polacanthus_rudgwickensis	extinct
Polarornis_gregorii	extinct
Polyclonoolithus_yangjiagouensis	extinct
Polyonyx	extinct
Porituberoolithus	extinct
Porituberoolithus_warnerensis	extinct
Portellsaurus_sosbaynati	extinct
Potamornis_skutchi	extinct
Prenocephale	extinct
Prenocephale_prenes	extinct
Prenoceratops	extinct
Prenoceratops_pieganensis	extinct
Prismatoolithus	extinct
Prismatoolithus_caboti	extinct
Prismatoolithus_gebiensis	extinct
Prismatoolithus_heyuanensis	extinct
Prismatoolithus_hirschi	extinct
Prismatoolithus_hukouensis	extinct
Prismatoolithus_ilekensis	extinct
Prismatoolithus_jenseni	extinct
Prismatoolithus_levis	extinct
Prismatoolithus_matellensis	extinct
Prismatoolithus_tenuis	extinct
Prismatoolithus_tiantaiensis	extinct
Prismatoolithus_trempii	extinct
Proa_valdearinnoensis	extinct
Probactrosaurus_gobiensis	extinct
Probrachylophosaurus_bergei	extinct
Proornis_coreae	extinct
Propanoplosaurus_marylandicus	extinct
Prosaurolophus	extinct
Prosaurolophus_maximus	extinct
Protarchaeopteryx_robusta	extinct
Protathlitis_cinctorrensis	extinct
Protoceratops	extinct
Protoceratops_andrewsi	extinct
Protoceratops_hellenikorhinus	extinct
Protoceratopsidovum	extinct
Protoceratopsidovum_fluxuosum	extinct
Protoceratopsidovum_minimum	extinct
Protoceratopsidovum_sincerum	extinct
Protodictyoolithus_jiangi	extinct
Protodictyoolithus_neixiangensis	extinct
Protohadros	extinct
Protohadros_byrdi	extinct
Protopteryx_fengningensis	extinct
Pseudogeckoolithus	extinct
Pseudogeckoolithus_nodosus	extinct
Pseudogeckoolithus_tirboulensis	extinct
Pseudomegaloolithus_atlasi	extinct
Psittacosaurus	extinct
Psittacosaurus_amitabha	extinct
Psittacosaurus_gobiensis	extinct
Psittacosaurus_lujiatunensis	extinct
Psittacosaurus_meileyingensis	extinct
Psittacosaurus_mongoliensis	extinct
Psittacosaurus_neimongoliensis	extinct
Psittacosaurus_sibiricus	extinct
Psittacosaurus_sinensis	extinct
Psittacosaurus_xinjiangensis	extinct
Pterygornis_dapingfangensis	extinct
Puertasaurus_reuili	extinct
Pullornipes_aureus	extinct
Punatitan_coughlini	extinct
Pycnonemosaurus_nevesi	extinct
Pyroraptor_olympius	extinct
Qaikshaheen_masoomniazi	extinct
Qantassaurus_intrepidus	extinct
Qiaowanlong_kangxii	extinct
Qijiangpus_sinensis	extinct
Qiliania_graffini	extinct
Qingxiusaurus_youjiangensis	extinct
Qiupalong_henanensis	extinct
Qiupanykus_zhangi	extinct
Qiyunshanpus	extinct
Quaesitosaurus_orientalis	extinct
Quetecsaurus_rusconii	extinct
Quilmesaurus_curriei	extinct
Rahiolisaurus_gujaratensis	extinct
Rahonavis_ostromi	extinct
Rajasaurus_narmadensis	extinct
Rapator_ornitholestoides	extinct
Rapaxavis_pani	extinct
Rapetosaurus_krausei	extinct
Raptorex_kriegsteini	extinct
Ratchasimasaurus_suranareae	extinct
Rativates_evadens	extinct
Rayososaurus_agrioensis	extinct
Rebbachisaurus	extinct
Rebbachisaurus_garasbae	extinct
Regaliceratops_peterhewsi	extinct
Reticuloolithus_hirschi	extinct
Rhabdodon	extinct
Rhabdodon_priscus	extinct
Rhabdodon_septimanicus	extinct
Rhabdodon_suessi	extinct
Rhinorex_condrupus	extinct
Riabininohadros_weberae	extinct
Richardoestesia	extinct
Richardoestesia_asiatica	extinct
Richardoestesia_gilmorei	extinct
Richardoestesia_isosceles	extinct
Rinchenia_mongoliensis	extinct
Rinconsaurus_caudamirus	extinct
Riparovenator_milnerae	extinct
Rocasaurus	extinct
Rocasaurus_muniozi	extinct
Rodolphoolithus_arioul	extinct
Rotundichnus_muenchehagensis	extinct
Rubeosaurus_ovatus	extinct
Rugops_primus	extinct
Ruixinia_zhangi	extinct
Rukwatitan_bisepultus	extinct
Ruyangosaurus_giganteus	extinct
Saichania_chulsanensis	extinct
Salfitichnus_mentoor	extinct
Saltasaurus_loricatus	extinct
Sankofa_pyrenaica	extinct
Santanaraptor_placidus	extinct
Sapeornis_chaoyangensis	extinct
Saraikimasoom_vitakri	extinct
Sarjeantopodus_semipalmatus	extinct
Sarmientichnus	extinct
Sarmientosaurus_musacchioi	extinct
Satapliasaurus_dsocenidzei	extinct
Satapliasaurus_kandelakii	extinct
Satapliasaurus_tschabukianii	extinct
Saurexallopus	extinct
Saurexallopus_cordata	extinct
Saurexallopus_lovei	extinct
Saurexallopus_zerbsti	extinct
Saurolophus	extinct
Saurolophus_angustirostris	extinct
Saurolophus_osborni	extinct
Sauropelta	extinct
Sauropelta_edwardsorum	extinct
Sauroplites_scutiger	extinct
Sauropodichnus_giganteus	extinct
Sauroposeidon	extinct
Sauroposeidon_proteles	extinct
Saurornithoides	extinct
Saurornithoides_mongoliensis	extinct
Saurornitholestes	extinct
Saurornitholestes_langstoni	extinct
Saurornitholestes_sullivani	extinct
Savannasaurus_elliottorum	extinct
Sazavis_prisca	extinct
Scansoriopteryx_heilmanni	extinct
Schizooura_lii	extinct
Scipionyx_samniticus	extinct
Scolosaurus_cutleri	extinct
Scolosaurus_thronus	extinct
Secernosaurus_koerneri	extinct
Segnosaurus	extinct
Segnosaurus_galbinensis	extinct
Sektensaurus_sanjuanboscoi	extinct
Serendipaceratops_arthurcclarkei	extinct
Shamosaurus_scutatus	extinct
Shanag_ashile	extinct
Shandongornipes_muxiai	extinct
Shangyang_graciles	extinct
Shantungosaurus	extinct
Shantungosaurus_giganteus	extinct
Shanweiniao_cooperorum	extinct
Shanyangosaurus_niupanggouensis	extinct
Shaochilong_maortuensis	extinct
Shengjingornis_yangi	extinct
Shenqiornis_mengi	extinct
Shenzhouraptor_sinensis	extinct
Shenzhousaurus_orientalis	extinct
Shingopana_songwensis	extinct
Shixinggia_oblita	extinct
Shixingoolithus_erbeni	extinct
Shri_devi	extinct
Shuangmiaosaurus_gilmorei	extinct
Shuvuuia_deserti	extinct
Siamodon_nimngami	extinct
Siamopodus_khaoyaiensis	extinct
Siamopodus_xui	extinct
Siamotyrannus_isanensis	extinct
Siamraptor_suwati	extinct
Siats_meekerorum	extinct
Sibirotitan	extinct
Sibirotitan_astrosacralis	extinct
Sidersaura_marae	extinct
Sierraceratops_turneri	extinct
Sigilmassasaurus	extinct
Silutitan_sinensis	extinct
Silvisaurus	extinct
Silvisaurus_condrayi	extinct
Similicaudipteryx_yixianensis	extinct
Similifaveoloolithus_gongzhulingensis	extinct
Similifaveoloolithus_shuangtangensis	extinct
Similiyanornis_brevipectus	extinct
Sinankylosaurus_zhuchengensis	extinct
Sinocalliopteryx	extinct
Sinocalliopteryx_gigas	extinct
Sinocephale_bexelli	extinct
Sinoceratops_zhuchengensis	extinct
Sinornis_santensis	extinct
Sinornithoides	extinct
Sinornithoides_youngi	extinct
Sinornithomimus_dongi	extinct
Sinornithosaurus	extinct
Sinornithosaurus_millenii	extinct
Sinosauropteryx	extinct
Sinosauropteryx_prima	extinct
Sinotyrannus_kazuoensis	extinct
Sinovenator_changii	extinct
Sinusonasus_magnodens	extinct
Sirindhorna_khoratensis	extinct
Skorpiovenator_bustingorryi	extinct
Songlingornis_linghensis	extinct
Sonidosaurus_saihangaobiensis	extinct
Sonorasaurus_thompsoni	extinct
Soriatitan_golmayensis	extinct
Soroavisaurus_australis	extinct
Spectrovenator_ragei	extinct
Sphaerotholus_buchholtzae	extinct
Sphaerotholus_edmontonensis	extinct
Sphaerotholus_goodwini	extinct
Sphaerotholus_lyonsi	extinct
Sphaerotholus_triregnum	extinct
Spheroolithus	extinct
Spheroolithus_albertensis	extinct
Spheroolithus_choteauensis	extinct
Spheroolithus_europaeus	extinct
Spheroolithus_irenensis	extinct
Spheroolithus_jincunensis	extinct
Spheroolithus_maiasauroides	extinct
Spheroolithus_quantouensis	extinct
Spheroolithus_spheroides	extinct
Spheruprismatoolithus	extinct
Spheruprismatoolithus_condensus	extinct
Spiclypeus_shipporum	extinct
Spinops_sternbergorum	extinct
Spinosaurus	extinct
Spinosaurus_aegyptiacus	extinct
Spinostropheus_gautieri	extinct
Spongioolithus_hirschi	extinct
Stalicoolithus_shifengensis	extinct
Stegoceras	extinct
Stegoceras_novomexicanum	extinct
Stegoceras_validum	extinct
Stegopelta_landerensis	extinct
Stegopodus	extinct
Stegosaurus	extinct
Stegouros_elengassen	extinct
Stellasaurus_ancellae	extinct
Stenonychosaurus_inequalis	extinct
Stenopelix_valdensis	extinct
Struthiomimus	extinct
Struthiomimus_altus	extinct
Struthiosaurus	extinct
Struthiosaurus_austriacus	extinct
Struthiosaurus_languedocensis	extinct
Struthiosaurus_transylvanicus	extinct
Struthopus_schaumburgensis	extinct
Styracosaurus_albertensis	extinct
Subtiliolithus_hyogoensis	extinct
Subtiliolithus_kachchhensis	extinct
Subtiliolithus_microtuberculatus	extinct
Suchomimus_tenerensis	extinct
Sulaimanisaurus_gingerichi	extinct
Sulcavis_geeorum	extinct
Suskityrannus_hazelae	extinct
Suzhousaurus_megatherioides	extinct
Tacuarembovum_oblongum	extinct
Talarurus_plicatospineus	extinct
Talenkauen_santacrucensis	extinct
Talos_sampsoni	extinct
Tamarro_insperatus	extinct
Tambatitanis_amicitiae	extinct
Tangvayosaurus_hoffeti	extinct
Tanius	extinct
Tanius_chingkankouensis	extinct
Tanius_sinensis	extinct
Taohelong_jinchengensis	extinct
Tapuiasaurus_macedoi	extinct
Tarascosaurus_salluvicus	extinct
Tarbosaurus	extinct
Tarbosaurus_bataar	extinct
Tarchia	extinct
Tarchia_kielanae	extinct
Tarchia_teresae	extinct
Tarchia_tumanovae	extinct
Tastavinsaurus_sanzi	extinct
Tatankacephalus_cooneyorum	extinct
Tatankaceratops_sacrisonorum	extinct
Tataouinea_hannibalis	extinct
Tatarornipes	extinct
Tatarornipes_chabuensis	extinct
Taupezia_landeri	extinct
Taurovenator_violantei	extinct
Teihivenator_macropus	extinct
Telmatornis_priscus	extinct
Telmatosaurus	extinct
Telmatosaurus_transsylvanicus	extinct
Tengrisaurus_starkovi	extinct
Tenontosaurus	extinct
Tenontosaurus_dossi	extinct
Tenontosaurus_tilletti	extinct
Teratophoneus_curriei	extinct
Teratopodus	extinct
Teratopodus_malarguensis	extinct
Terminocavus_sealeyi	extinct
Tethyshadros_insularis	extinct
Tetrapodosaurus	extinct
Tetrapodosaurus_borealis	extinct
Teviornis_gobiensis	extinct
Texasetes	extinct
Texasetes_pleurohalio	extinct
Thanatotheristes_degrootorum	extinct
Thanos_simonattoi	extinct
Theiophytalia_kerri	extinct
Therangospodus	extinct
Therangospodus_pandemicus	extinct
Therizinosaurus_cheloniformis	extinct
Theroplantigrada_encisensis	extinct
Thescelosaurus	extinct
Thescelosaurus_assiniboiensis	extinct
Thescelosaurus_edmontonensis	extinct
Thescelosaurus_garbanii	extinct
Thescelosaurus_neglectus	extinct
Tiantaisaurus_sifengensis	extinct
Tianyuornis_cheni	extinct
Tianyuraptor_ostromi	extinct
Timimus_hermani	extinct
Timurlengia_euotica	extinct
Tingmiatornis_arctica	extinct
Tipoolithus_achloujensis	extinct
Titanoceratops_ouranos	extinct
Titanomachya_gimenezi	extinct
Titanopodus_mendozensis	extinct
Titanosaurimanus	extinct
Titanosaurimanus_nana	extinct
Titanosaurus_blanfordi	extinct
Tlatolophus_galorum	extinct
Tochisaurus_nemegtensis	extinct
Tongtianlong_limosus	extinct
Torosaurus	extinct
Torosaurus_latus	extinct
Torosaurus_utahensis	extinct
Torotix_clemensi	extinct
Tototlmimus_packardensis	extinct
Toyamasauripus_masuiae	extinct
Trachoolithus	extinct
Trachoolithus_faticanus	extinct
Tralkasaurus_cuyi	extinct
Transylvanosaurus_platycephalus	extinct
Tratayenia_rosalesi	extinct
Traukutitan_eocaudata	extinct
Triceratops	extinct
Triceratops_horridus	extinct
Triceratops_prorsus	extinct
Tridentigerpes	extinct
Tridigitichnus_inopinatus	extinct
Trierarchuncus_prairiensis	extinct
Trigonoolithus_amoae	extinct
Trinisaura_santamartaensis	extinct
Triprismatoolithus_stephensi	extinct
Tristraguloolithus_cracioides	extinct
Triunfosaurus_leonardii	extinct
Troodon	extinct
Troodon_formosus	extinct
Tsaagan_mangas	extinct
Tsagantegia	extinct
Tsagantegia_longicranialis	extinct
Tsintaosaurus	extinct
Tsintaosaurus_spinorhinus	extinct
Tubercuoolithus_tetonensis	extinct
Tugulusaurus_faciles	extinct
Turanoceratops_tardabilis	extinct
Tylocephale_gilmorei	extinct
Tyrannomimus_fukuiensis	extinct
Tyrannosauripus	extinct
Tyrannosauripus_pillmorei	extinct
Tyrannosaurus	extinct
Tyrannosaurus_mcraeensis	extinct
Tyrannosaurus_rex	extinct
Tyrannotitan	extinct
Tyrannotitan_chubutensis	extinct
Tytthostonyx_glauconiticus	extinct
Uberabatitan_ribeiroi	extinct
Udanoceratops_tschizhovi	extinct
Ugrunaaluk_kuukpikensis	extinct
Uhangrichnus_chuni	extinct
Ulughbegsaurus_uzbekistanensis	extinct
Undulatoolithus_pengi	extinct
Unenlagia_comahuensis	extinct
Unenlagia_paynemili	extinct
Unescoceratops_koppelhusae	extinct
Unquillosaurus_ceibalii	extinct
Urbacodon	extinct
Urbacodon_itemirensis	extinct
Utahceratops_gettyi	extinct
Utahraptor	extinct
Utahraptor_ostrommaysi	extinct
Vagaceratops_irvinensis	extinct
Vahiny_depereti	extinct
Valdosaurus	extinct
Valdosaurus_canaliculatus	extinct
Vallibonavenatrix_cani	extinct
Variraptor_mechinorum	extinct
Vayuraptor_nongbualamphuensis	extinct
Vectaerovenator_inopinatus	extinct
Vectidromeus_insularis	extinct
Vectipelta_barretti	extinct
Vectiraptor_greeni	extinct
Vegavis	extinct
Vegavis_iaai	extinct
Velafrons_coahuilensis	extinct
Velociraptor	extinct
Velociraptor_mongoliensis	extinct
Velociraptor_osmolskae	extinct
Velociraptorichnus	extinct
Velociraptorichnus_sichuanensis	extinct
Velociraptorichnus_zhangi	extinct
Velocisaurus_unicus	extinct
Venenosaurus_dicrocei	extinct
Vescornis_hebeiensis	extinct
Vespersaurus_paranaensis	extinct
Viavenator_exxoni	extinct
Vitakridrinda_sulaimani	extinct
Vitakrisaurus_saraiki	extinct
Volgatitan_simbirskiensis	extinct
Volgavis_marina	extinct
Vorona_berivotrensis	extinct
Wakinyantanka_styxi	extinct
Walmadanyichnus_hunteri	extinct
Wannanosaurus_yansiensis	extinct
Weewarrasaurus_pobeni	extinct
Wendiceratops_pinhornensis	extinct
Wintonopus_latomorum	extinct
Wintonopus_middletonae	extinct
Wintonotitan_wattsi	extinct
Wuerhosaurus_homheni	extinct
Wulagasaurus_dongi	extinct
Wulatelong_gobiensis	extinct
Wulong_bohaiensis	extinct
Wupus	extinct
Wupus_agilis	extinct
Xenoceratops_foremostensis	extinct
Xenoposeidon_proneneukos	extinct
Xenotarsosaurus_bonapartei	extinct
Xiangornis_shenmi	extinct
Xiangxipus_chenxiensis	extinct
Xiangxipus_youngi	extinct
Xianshanosaurus_shijiagouensis	extinct
Xinghaiornis_lini	extinct
Xingtianosaurus_ganqi	extinct
Xinjiangovenator_parvus	extinct
Xiongguanlong_baimoensis	extinct
Xiuningpus	extinct
Xixianykus_zhangi	extinct
Xixiasaurus_henanensis	extinct
Xiyunykus_pengi	extinct
Xuanhuaceratops_niei	extinct
Xunmenglong_yingliangis	extinct
Xuwulong_yueluni	extinct
Yacoraitichnus_avis	extinct
Yamaceratops_dorngobiensis	extinct
Yamanasaurus_lojaensis	extinct
