it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	l_55	l_56	l_57	l_58	l_59	l_60	l_61	l_62	l_63	l_64	l_65	l_66	l_67	l_68	l_69	l_70	l_71	l_72	l_73	l_74	l_75	l_76	l_77	l_78	l_79	l_80	l_81	l_82	l_83	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	m_55	m_56	m_57	m_58	m_59	m_60	m_61	m_62	m_63	m_64	m_65	m_66	m_67	m_68	m_69	m_70	m_71	m_72	m_73	m_74	m_75	m_76	m_77	m_78	m_79	m_80	m_81	m_82	m_83	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	r_55	r_56	r_57	r_58	r_59	r_60	r_61	r_62	r_63	r_64	r_65	r_66	r_67	r_68	r_69	r_70	r_71	r_72	r_73	r_74	r_75	r_76	r_77	r_78	r_79	r_80	r_81	r_82	r_83	
645000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2984665168561282	0.2984665168561282	0.2984665168561282	0.2984665168561282	0.2984665168561282	0.2984665168561282	0.2984665168561282	0.2984665168561282	0.2984665168561282	0.2984665168561282	0.2984665168561282	0.2984665168561282	0.2984665168561282	0.2984665168561282	0.2984665168561282	0.2984665168561282	0.2984665168561282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46684259575245535	0.46684259575245535	0.46684259575245535	0.9112870660724013	0.9112870660724013	0.9112870660724013	0.9112870660724013	0.9112870660724013	0.2908424083103779	0.2908424083103779	0.2908424083103779	0.2908424083103779	0.2908424083103779	0.2908424083103779	0.2908424083103779	0.2908424083103779	0.2908424083103779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16837607889632716	-0.16837607889632716	-0.16837607889632716	-0.612820549216273	-0.612820549216273	-0.612820549216273	-0.612820549216273	-0.612820549216273	0.007624108545750297	0.007624108545750297	0.007624108545750297	0.007624108545750297	0.007624108545750297	0.007624108545750297	0.007624108545750297	0.007624108545750297	0.007624108545750297
650000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.540162893818383	0.540162893818383	0.540162893818383	0.540162893818383	0.540162893818383	0.540162893818383	0.540162893818383	0.540162893818383	0.540162893818383	0.540162893818383	0.540162893818383	0.540162893818383	0.540162893818383	0.540162893818383	0.540162893818383	0.540162893818383	0.540162893818383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8435263069028476	0.8435263069028476	0.8435263069028476	0.8435263069028476	0.8435263069028476	0.8435263069028476	0.8435263069028476	0.8435263069028476	0.2788347686812502	0.2788347686812502	0.2788347686812502	0.2788347686812502	0.2788347686812502	0.2788347686812502	0.2788347686812502	0.2788347686812502	0.2788347686812502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3033634130844646	-0.3033634130844646	-0.3033634130844646	-0.3033634130844646	-0.3033634130844646	-0.3033634130844646	-0.3033634130844646	-0.3033634130844646	0.2613281251371328	0.2613281251371328	0.2613281251371328	0.2613281251371328	0.2613281251371328	0.2613281251371328	0.2613281251371328	0.2613281251371328	0.2613281251371328
655000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35943961802968116	0.35943961802968116	0.35943961802968116	0.35943961802968116	0.35943961802968116	0.35943961802968116	0.35943961802968116	0.35943961802968116	0.35943961802968116	0.35943961802968116	0.35943961802968116	0.35943961802968116	0.35943961802968116	0.35943961802968116	0.35943961802968116	0.35943961802968116	0.35943961802968116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6054604765817733	0.6054604765817733	0.6054604765817733	0.6054604765817733	0.6054604765817733	0.6054604765817733	0.6054604765817733	0.6054604765817733	0.6054604765817733	0.6054604765817733	0.6054604765817733	0.6054604765817733	0.1754879191543781	0.1754879191543781	0.1754879191543781	0.1754879191543781	0.1754879191543781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2460208585520921	-0.2460208585520921	-0.2460208585520921	-0.2460208585520921	-0.2460208585520921	-0.2460208585520921	-0.2460208585520921	-0.2460208585520921	-0.2460208585520921	-0.2460208585520921	-0.2460208585520921	-0.2460208585520921	0.18395169887530305	0.18395169887530305	0.18395169887530305	0.18395169887530305	0.18395169887530305
660000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3941966561882612	0.3941966561882612	0.3941966561882612	0.3941966561882612	0.3941966561882612	0.3941966561882612	0.3941966561882612	0.3941966561882612	0.3941966561882612	0.3941966561882612	0.3941966561882612	0.3941966561882612	0.3941966561882612	0.3941966561882612	0.3941966561882612	0.3941966561882612	0.3941966561882612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7052343448295983	0.7052343448295983	0.7052343448295983	0.7052343448295983	0.7052343448295983	0.7052343448295983	0.7052343448295983	0.7052343448295983	0.7052343448295983	0.7052343448295983	0.1820485447746378	0.1820485447746378	0.1820485447746378	0.1820485447746378	0.1820485447746378	0.1820485447746378	0.1820485447746378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.31103768864133713	-0.31103768864133713	-0.31103768864133713	-0.31103768864133713	-0.31103768864133713	-0.31103768864133713	-0.31103768864133713	-0.31103768864133713	-0.31103768864133713	-0.31103768864133713	0.2121481114136234	0.2121481114136234	0.2121481114136234	0.2121481114136234	0.2121481114136234	0.2121481114136234	0.2121481114136234
665000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5453973312539128	0.5453973312539128	0.5453973312539128	0.5453973312539128	0.5453973312539128	0.5453973312539128	0.3910071184549427	0.3910071184549427	0.3910071184549427	0.3910071184549427	0.3910071184549427	0.3910071184549427	0.3910071184549427	0.3910071184549427	0.3910071184549427	0.6403411186482673	0.6403411186482673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5849303143243213	0.5849303143243213	0.5849303143243213	0.5349752535452656	0.5349752535452656	0.5349752535452656	0.5349752535452656	0.5349752535452656	0.5349752535452656	0.5349752535452656	0.5349752535452656	0.10944763371478075	0.10944763371478075	0.10944763371478075	0.10944763371478075	0.10944763371478075	0.10944763371478075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.039532983070408534	-0.039532983070408534	-0.039532983070408534	0.010422077708647115	0.010422077708647115	0.010422077708647115	-0.14396813509032297	-0.14396813509032297	-0.14396813509032297	-0.14396813509032297	-0.14396813509032297	0.2815594847401619	0.2815594847401619	0.2815594847401619	0.2815594847401619	0.5308934849334865	0.5308934849334865
670000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3963559427739166	0.3963559427739166	0.3963559427739166	0.3963559427739166	0.3963559427739166	0.3963559427739166	0.3963559427739166	0.3963559427739166	0.3963559427739166	0.3963559427739166	0.3963559427739166	0.3963559427739166	0.3963559427739166	0.3963559427739166	0.3963559427739166	0.3963559427739166	0.3963559427739166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8081937478436468	0.8081937478436468	0.8081937478436468	0.8081937478436468	0.8081937478436468	0.8081937478436468	0.8081937478436468	0.8081937478436468	0.8081937478436468	0.8081937478436468	0.8081937478436468	0.1866305567308236	0.1866305567308236	0.1866305567308236	0.1866305567308236	0.1866305567308236	0.1866305567308236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4118378050697302	-0.4118378050697302	-0.4118378050697302	-0.4118378050697302	-0.4118378050697302	-0.4118378050697302	-0.4118378050697302	-0.4118378050697302	-0.4118378050697302	-0.4118378050697302	-0.4118378050697302	0.20972538604309302	0.20972538604309302	0.20972538604309302	0.20972538604309302	0.20972538604309302	0.20972538604309302
675000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7283780920223886	0.7283780920223886	0.7283780920223886	0.7283780920223886	0.7283780920223886	0.7283780920223886	0.7283780920223886	0.3511790149000276	0.3511790149000276	0.3511790149000276	0.3511790149000276	0.3511790149000276	0.3511790149000276	0.3511790149000276	0.3511790149000276	0.3511790149000276	0.3511790149000276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6469392648431669	0.6469392648431669	0.6469392648431669	0.6469392648431669	0.6469392648431669	0.6469392648431669	0.6469392648431669	0.6469392648431669	0.6469392648431669	0.6469392648431669	0.6469392648431669	0.15648523746660326	0.15648523746660326	0.15648523746660326	0.15648523746660326	0.15648523746660326	0.15648523746660326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08143882717922168	0.08143882717922168	0.08143882717922168	0.08143882717922168	0.08143882717922168	0.08143882717922168	0.08143882717922168	-0.29576024994313926	-0.29576024994313926	-0.29576024994313926	-0.29576024994313926	0.19469377743342436	0.19469377743342436	0.19469377743342436	0.19469377743342436	0.19469377743342436	0.19469377743342436
680000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1978312863210304	0.1978312863210304	0.1978312863210304	0.1978312863210304	0.8827269816460026	0.8827269816460026	0.3642830071983685	0.3642830071983685	0.3642830071983685	0.3642830071983685	0.3642830071983685	0.3642830071983685	0.3642830071983685	0.3642830071983685	0.3642830071983685	0.3642830071983685	0.3642830071983685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4309399452898526	0.4309399452898526	0.4309399452898526	0.4309399452898526	0.4309399452898526	0.4309399452898526	0.4309399452898526	0.4309399452898526	0.4309399452898526	0.4309399452898526	0.4309399452898526	0.4309399452898526	0.4309399452898526	0.4309399452898526	0.4309399452898526	0.4309399452898526	0.4309399452898526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.23310865896882219	-0.23310865896882219	-0.23310865896882219	-0.23310865896882219	0.45178703635615003	0.45178703635615003	-0.0666569380914841	-0.0666569380914841	-0.0666569380914841	-0.0666569380914841	-0.0666569380914841	-0.0666569380914841	-0.0666569380914841	-0.0666569380914841	-0.0666569380914841	-0.0666569380914841	-0.0666569380914841
685000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5940861490232829	0.5940861490232829	0.5940861490232829	0.38378950392832595	0.38378950392832595	0.38378950392832595	0.38378950392832595	0.38378950392832595	0.38378950392832595	0.38378950392832595	0.38378950392832595	0.38378950392832595	0.38378950392832595	0.38378950392832595	0.38378950392832595	0.38378950392832595	0.38378950392832595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45704150754927836	0.45704150754927836	0.45704150754927836	0.45704150754927836	0.45704150754927836	0.45704150754927836	0.45704150754927836	0.45704150754927836	0.45704150754927836	0.45704150754927836	0.45704150754927836	0.45704150754927836	0.11814668761249078	0.11814668761249078	0.11814668761249078	0.11814668761249078	0.11814668761249078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13704464147400458	0.13704464147400458	0.13704464147400458	-0.07325200362095241	-0.07325200362095241	-0.07325200362095241	-0.07325200362095241	-0.07325200362095241	-0.07325200362095241	-0.07325200362095241	-0.07325200362095241	-0.07325200362095241	0.2656428163158352	0.2656428163158352	0.2656428163158352	0.2656428163158352	0.2656428163158352
690000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44150492197585045	0.44150492197585045	0.44150492197585045	0.44150492197585045	0.44150492197585045	0.44150492197585045	0.44150492197585045	0.44150492197585045	0.44150492197585045	0.44150492197585045	0.44150492197585045	0.44150492197585045	0.44150492197585045	0.44150492197585045	0.44150492197585045	0.44150492197585045	0.44150492197585045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5182599570969452	0.5182599570969452	0.5182599570969452	0.5182599570969452	0.5182599570969452	0.5182599570969452	0.5182599570969452	0.5182599570969452	0.5182599570969452	0.5182599570969452	0.3222762119357835	0.3222762119357835	0.3222762119357835	0.3222762119357835	0.3222762119357835	0.3222762119357835	0.3222762119357835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07675503512109472	-0.07675503512109472	-0.07675503512109472	-0.07675503512109472	-0.07675503512109472	-0.07675503512109472	-0.07675503512109472	-0.07675503512109472	-0.07675503512109472	-0.07675503512109472	0.11922871004006697	0.11922871004006697	0.11922871004006697	0.11922871004006697	0.11922871004006697	0.11922871004006697	0.11922871004006697
