Species	Status
Gondwanatitan_faustoi	extinct
Gongbusaurus_wucaiwanensis	extinct
Gongpoquansaurus_mazongshanensis	extinct
Gongxianosaurus_shibeiensis	extinct
Gorgosaurus	extinct
Gorgosaurus_libratus	extinct
Goyocephale_lattimorei	extinct
Grabauornis_lingyuanensis	extinct
Graciliraptor_lujiatunensis	extinct
Graculavus	extinct
Graculavus_velox	extinct
Grallator_(Anchisauripus)_hitchcocki	extinct
Grallator_(Anchisauripus)_minusculus	extinct
Grallator_(Eubrontes)_divaricatus	extinct
Grallator_(Grallator)_zvierzi	extinct
Grallator_angustidigitus	extinct
Grallator_crassidigitus	extinct
Grallator_cuneatus	extinct
Grallator_damanei	extinct
Grallator_deambulator	extinct
Grallator_formosus	extinct
Grallator_gracilis	extinct
Grallator_graciosus	extinct
Grallator_lacunensis	extinct
Grallator_lambereshei	extinct
Grallator_leribeensis	extinct
Grallator_limosus	extinct
Grallator_magnificus	extinct
Grallator_matsiengensis	extinct
Grallator_morijensis	extinct
Grallator_moshoeshoei	extinct
Grallator_palustris	extinct
Grallator_rectilineus	extinct
Grallator_sauclierensis	extinct
Grallator_socialis	extinct
Grallator_ssatoi	extinct
Grallator_sulcatus	extinct
Grallator_tenuis	extinct
Grallator_variabilis	extinct
Grallina_cyanoleuca	extinct
Gresslyosaurus_plieningeri	extinct
Gruipeda	extinct
Gruipeda_dominguensis	extinct
Grus	extinct
Grus_americana	extinct
Grus_grus	extinct
Gryposaurus	extinct
Gryposaurus_latidens	extinct
Gryposaurus_monumentensis	extinct
Gryposaurus_notabilis	extinct
Guaibasaurus	extinct
Guaibasaurus_candelariensis	extinct
Gurilynia_nessovi	extinct
Gymnogyps	extinct
Gymnogyps_californianus	extinct
Gymnogyps_kofordi	extinct
Gymnorhina_tibicen	extinct
Gypaetus_barbatus	extinct
Gypsichnites	extinct
Gypsichnites_pacensis	extinct
Hadrogyps_aigialeus	extinct
Hadrosaurichnus_australis	extinct
Hadrosaurichnus_titicacaensis	extinct
Hadrosauropodus	extinct
Hadrosauropodus_langstoni	extinct
Hadrosaurus	extinct
Hadrosaurus_foulkii	extinct
Haematopus	extinct
Haematopus_finschi	extinct
Haematopus_ostralegus	extinct
Haematopus_palliatus	extinct
Haematopus_unicolor	extinct
Haemorhous_purpureus	extinct
Haestasaurus_becklesii	extinct
Haliaeetus_leucocephalus	extinct
Haliaeetus_vocifer	extinct
Halimornis_thompsoni	extinct
Hanssuesia_sternbergi	extinct
Hapalocrex_flaviventer	extinct
Haplocanthosaurus	extinct
Haplocanthosaurus_delfsi	extinct
Haplocanthosaurus_priscus	extinct
Haplocheirus_sollers	extinct
Harpagornis	extinct
Harpagornis_moorei	extinct
Harpedactylus	extinct
Harpedactylus_crassus	extinct
Harpedactylus_gracilior	extinct
Harpedactylus_tenuissimus	extinct
Harpymimus_okladnikovi	extinct
Helioceratops_brachygnathus	extinct
Helonetta_brodkorbi	extinct
Hemiphaga	extinct
Hemiphaga_novaeseelandiae	extinct
Hermosiornis_australis	extinct
Herrerasaurus	extinct
Herrerasaurus_ischigualastensis	extinct
Hesperonychus_elizabethae	extinct
Hesperornis	extinct
Hesperornis_crassipes	extinct
Hesperornis_gracilis	extinct
Hesperornis_montana	extinct
Hesperornis_regalis	extinct
Hesperornis_rossicus	extinct
Heterodontosaurus	extinct
Heterodontosaurus_tucki	extinct
Hexing_qingyi	extinct
Hexinlusaurus_multidens	extinct
Himantopus	extinct
Hirundo_neoxena	extinct
Hirundo_rustica	extinct
Histriasaurus_boscarollii	extinct
Histrionicus_histrionicus	extinct
Holbotia_ponomarenkoi	extinct
Hollanda_luceria	extinct
Hoplitosaurus	extinct
Hoplitosaurus_marshi	extinct
Huabeisaurus_allocotus	extinct
Huangshanlong_anhuiensis	extinct
Huayangosaurus_taibaii	extinct
Hudiesaurus_sinojapanorum	extinct
Huehuecanauhtlus_tiquichensis	extinct
Hunanpus_jiuquwanensis	extinct
Hungarosaurus_tormai	extinct
Hydrocoloeus_minutus	extinct
Hydroprogne_caspia	extinct
Hylaeosaurus	extinct
Hylaeosaurus_armatus	extinct
Hymenolaimus_malacorhynchos	extinct
Hypacrosaurus	extinct
Hypacrosaurus_altispinus	extinct
Hypacrosaurus_stebingeri	extinct
Hypselospinus_fittoni	extinct
Hypsilophodon	extinct
Hypsilophodon_foxii	extinct
Iberomesornis	extinct
Iberomesornis_romerali	extinct
Ichthyornis	extinct
Ichthyornis_dispar	extinct
Ichthyovenator_laosensis	extinct
Icterus_spurius	extinct
Ictinia	extinct
Idiornis_gaillardi	extinct
Ignavusaurus_rachelis	extinct
Iguanodon	extinct
Iguanodon_bernissartensis	extinct
Iguanodon_galvensis	extinct
Iguanodon_major	extinct
Iguanodon_mantelli	extinct
Iguanodontipus	extinct
Ilbandornis	extinct
Ilokelesia_aguadagrandensis	extinct
Indosaurus_matleyi	extinct
Indosuchus_raptorius	extinct
Ingenia	extinct
Inguza_predemersus	extinct
Intiornis_inexpectatus	extinct
Irenesauripus	extinct
Irenesauripus_acutus	extinct
Irenesauripus_mclearni	extinct
Irenesauripus_occidentalis	extinct
Irenichnites_gracilis	extinct
Irritator_challengeri	extinct
Isanosaurus_attavipachi	extinct
Isisaurus_colberti	extinct
Itemirus_medullaris	extinct
Iteravis	extinct
Itsukisauropus_izumiensis	extinct
Ixobrychus_exilis	extinct
Jainosaurus_septentrionalis	extinct
Jaklapallisaurus_asymmetrica	extinct
Janenschia_robusta	extinct
Jeholornis_curvipes	extinct
Jeholornis_palmapenis	extinct
Jeyawati_rugoculus	extinct
Jialingpus_yuechiensis	extinct
Jianchangosaurus_yixianensis	extinct
Jiangjunosaurus_junggarensis	extinct
Jiangshanosaurus_lixianensis	extinct
Jiayinosauropus_johnsoni	extinct
Jibeinia_luanhera	extinct
Jindongornipes_kimi	extinct
Jinfengopteryx_elegans	extinct
Jingshanosaurus_xinwaensis	extinct
Jinzhouornis_yixianensis	extinct
Jinzhouornis_zhangjiyingia	extinct
Jinzhousaurus_yangi	extinct
Jixiangornis_orientalis	extinct
Judiceratops_tigris	extinct
Juehuaornis_zhangi	extinct
Juncitarsus_gracillimus	extinct
Junco	extinct
Junco_hyemalis	extinct
Juratyrant_langhami	extinct
Kaatedocus_siberi	extinct
Kainomoyenisauropus_ranivorus	extinct
Kairuku	extinct
Kalosauropus_masitisii	extinct
Kalosauropus_pollex	extinct
Kangnasaurus_coetzeei	extinct
Karongasaurus_gittelmani	extinct
Kayentapus	extinct
Kayentapus_minor	extinct
Kayentapus_soltykovensis	extinct
Kayentapus_xiaohebaensis	extinct
Kayentavenator_elysiae	extinct
Kelmayisaurus_petrolicus	extinct
Kentrosaurus_aethiopicus	extinct
Kerberosaurus_manakini	extinct
Khaan_mckennai	extinct
Khetranisaurus_barkhani	extinct
Kileskus	extinct
Kinnareemimus_khonkaenensis	extinct
Klamelisaurus_gobiensis	extinct
Komlosaurus_carbonis	extinct
Koreanaornis	extinct
Koreanaornis_hamanensis	extinct
Koshisaurus_katsuyama	extinct
Kosmoceratops_richardsoni	extinct
Kotasaurus_yamanpalliensis	extinct
Kritosaurus	extinct
Kritosaurus_navajovius	extinct
Kryptops_palaios	extinct
Kulindadromeus_zabaikalicus	extinct
Kundurosaurus_nagornyi	extinct
Kuszholia_mengi	extinct
Laevisoolithus_sochavai	extinct
Laevisuchus_indicus	extinct
Lagopterus_minutus	extinct
Lagopus	extinct
Lagopus_leucura	extinct
Lagopus_muta	extinct
Lagunculapes_latus	extinct
Lamaceratops_tereschenkoi	extinct
Lamarqueavis_australis	extinct
Lamarqueavis_minima	extinct
Lamarqueavis_petra	extinct
Lambeosaurus	extinct
Lambeosaurus_clavinitialis	extinct
Lambeosaurus_lambei	extinct
Lambeosaurus_magnicristatus	extinct
Lametasaurus_indicus	extinct
Lamplughsaura_dharmaramensis	extinct
Lanius_ludovicianus	extinct
Lanzhousaurus_magnidens	extinct
Laornis_edvardsianus	extinct
Lapampasaurus_cholinoi	extinct
Laplatasaurus_araukanicus	extinct
Lapparentosaurus_madagascariensis	extinct
Laquintasaura_venezuelae	extinct
Larus	extinct
Larus_argentatus	extinct
Larus_delawarensis	extinct
Larus_dominicanus	extinct
Larus_fuscus	extinct
Larus_glaucescens	extinct
Larus_hyperboreus	extinct
Larus_lacus	extinct
Larus_perpetuus	extinct
Laterallus	extinct
Laterallus_exilis	extinct
Latipons	extinct
Latipons_gardneri	extinct
Latirhinus_uitstlani	extinct
Lavinipes_jaquesi	extinct
Leaellynasaura_amicagraphica	extinct
Lectavis_bretincola	extinct
Leinkupal_laticauda	extinct
Leptoceratops	extinct
Leptoceratops_gracilis	extinct
Leptoptilos	extinct
Leptoptilos_dubius	extinct
Leptoptilos_falconeri	extinct
Leptorhynchos_elegans	extinct
Leptorhynchos_gaddisi	extinct
Leshansaurus_qianweiensis	extinct
Lesothosaurus_diagnosticus	extinct
Leucocarbo	extinct
Leucophaeus_atricilla	extinct
Leucosticte_arctoa	extinct
Levnesovia_transoxiana	extinct
Lexovisaurus_phillipsi	extinct
Leyesaurus_marayensis	extinct
Liaoningornis_longidigitris	extinct
Ligabueichnium_bolivianum	extinct
Ligabuesaurus_leanzai	extinct
Liliensternus	extinct
Liliensternus_liliensterni	extinct
Limaysaurus_tessonei	extinct
Limenavis_patagonica	extinct
Limnodromus	extinct
Limosa_fedoa	extinct
Limosa_limosa	extinct
Limusaurus_inextricabilis	extinct
Linaria	extinct
Linhenykus_monodactylus	extinct
Linheraptor_exquisitus	extinct
Linhevenator_tani	extinct
Lirainosaurus_astibiae	extinct
Lithoptila_abdounensis	extinct
Lithornis	extinct
Lithornis_celetius	extinct
Lithornis_plebius	extinct
Lithornis_promiscuus	extinct
Lithornis_vulturinus	extinct
Litoripes_medius	extinct
Lohuecotitan_pandafilandi	extinct
Lonchodytes_estesi	extinct
Longipteryx_chaoyangensis	extinct
Lophodytes_cucullatus	extinct
Lophorhothon_atopus	extinct
Lophostropheus_airelensis	extinct
Loricatosaurus_priscus	extinct
Losillasaurus_giganteus	extinct
Lourinhanosaurus_antunesi	extinct
Lourinhasaurus_alenquerensis	extinct
Loxia_curvirostra	extinct
Loxigilla_noctis	extinct
Loxornis_clivus	extinct
Lufengopus	extinct
Lufengosaurus_changduensis	extinct
Lufengosaurus_huenei	extinct
Lullula_arborea	extinct
Luluichnus_mueckei	extinct
Lurdusaurus_arenatus	extinct
Lusotitan_atalaiensis	extinct
Lycorhinus	extinct
Lycorhinus_angustidens	extinct
Lyrurus	extinct
Lyrurus_tetrix	extinct
Lythronax_argestes	extinct
Machairasaurus_leptonychus	extinct
Macranhinga	extinct
Macroelongatoolithus_carlylei	extinct
Macroelongatoolithus_xixiaensis	extinct
Macronectes_giganteus	extinct
Macroolithus	extinct
Macroolithus_rugustus	extinct
Macroolithus_turolensis	extinct
Macroolithus_yaotunensis	extinct
Mafatrisauropus_errans	extinct
Magnapaulia_laticaudus	extinct
Magnirostris_dodsoni	extinct
Magnoavipes	extinct
Magnoavipes_caneeri	extinct
Magnoavipes_lowei	extinct
Magnosaurus_nethercombensis	extinct
Magyarosaurus	extinct
Magyarosaurus_dacus	extinct
Mahakala_omnogovae	extinct
Maiasaura	extinct
Maiasaura_peeblesorum	extinct
Majungasaurus_crenatissimus	extinct
Malarguesaurus_florenciae	extinct
Malawisaurus_dixeyi	extinct
Mamenchisaurus	extinct
Mamenchisaurus_constructus	extinct
Mamenchisaurus_fuxiensis	extinct
Mamenchisaurus_hochuanensis	extinct
Mamenchisaurus_sinocanadorum	extinct
Mancalla	extinct
Mancalla_cedrosensis	extinct
Mancalla_diegensis	extinct
Mandschurosaurus	extinct
Mandschurosaurus_amurensis	extinct
Mantellisaurus	extinct
Mantellisaurus_atherfieldensis	extinct
Manu_antiquus	extinct
Maraapunisaurus_fragillimus	extinct
Mareca_americana	extinct
Mareca_penelope	extinct
Mareca_strepera	extinct
Margarops_fuscatus	extinct
Marisaurus_jeffi	extinct
Marplesornis_novaezealandiae	extinct
Marshosaurus	extinct
Marshosaurus_bicentesimus	extinct
Martharaptor_greenriverensis	extinct
Martinavis	extinct
Martinavis_cruzyensis	extinct
Martinavis_vincei	extinct
Mascarinus_vasa	extinct
Masiakasaurus_knopfleri	extinct
Masillastega_rectirostris	extinct
Massospondylus	extinct
Massospondylus_carinatus	extinct
Massospondylus_kaalae	extinct
Maxakalisaurus_topai	extinct
Megaceryle_alcyon	extinct
Megadyptes_antipodes	extinct
Megalodytes	extinct
Megaloolithus	extinct
Megaloolithus_aureliensis	extinct
Megaloolithus_baghensis	extinct
Megaloolithus_cylindricus	extinct
Megaloolithus_dholiyaensis	extinct
Megaloolithus_dhoridungriensis	extinct
Megaloolithus_jabalpurensis	extinct
Megaloolithus_khempurensis	extinct
Megaloolithus_mamillare	extinct
Megaloolithus_megadermus	extinct
Megaloolithus_microtuberculata	extinct
Megaloolithus_mohabeyi	extinct
Megaloolithus_petralta	extinct
Megaloolithus_problematica	extinct
Megaloolithus_siruguei	extinct
Megalosauripus	extinct
Megalosauropus	extinct
Megalosauropus_brionensis	extinct
Megalosauropus_broomensis	extinct
Megalosauropus_titanopelobatidus	extinct
Megalosaurus	extinct
Megalosaurus_bucklandii	extinct
Megalosaurus_dapukaensis	extinct
Megalosaurus_tibetensis	extinct
Megapaloelodus_connectens	extinct
Megapaloelodus_opsigonus	extinct
Megaraptor_namunhuaiquii	extinct
Megascops_asio	extinct
Megavitiornis_altirostris	extinct
Mei_long	extinct
Melanerpes	extinct
Melanerpes_carolinus	extinct
Melanerpes_erythrocephalus	extinct
Melanitta_nigra	extinct
Melanitta_perspicillata	extinct
Melanocorypha_calandra	extinct
Melanorosaurus_readi	extinct
Meleagris	extinct
Meleagris_gallopavo	extinct
Meleagris_leopoldi	extinct
Melospiza_melodia	extinct
Mendozasaurus_neguyelap	extinct
Mercuriceratops_gemini	extinct
Mergellus_albellus	extinct
Mergus	extinct
Mergus_australis	extinct
Mergus_merganser	extinct
Mergus_serrator	extinct
Mesembriornis_milneedwardsi	extinct
Messelirrisor_grandis	extinct
Metriacanthosaurus_parkeri	extinct
Micrathene	extinct
Microcarbo	extinct
Microcarbo_africanus	extinct
Microceratus	extinct
Microdontosaurus_dayensis	extinct
Microraptor_hanqingi	extinct
Microraptor_zhaoianus	extinct
Microsula_pygmaea	extinct
Microvenator_celer	extinct
Milvago	extinct
Milvoides_kempi	extinct
Milvus_migrans	extinct
Mimus_polyglottos	extinct
Minisauripus	extinct
Minisauripus_zhenshuonani	extinct
Minmi	extinct
Miocepphus	extinct
Miocepphus_bohaskai	extinct
Miocepphus_mcclungi	extinct
Miocepphus_mergulellus	extinct
Miomancalla_wetmorei	extinct
Mionetta_natator	extinct
Miophasianus_medius	extinct
Miorallus	extinct
Miortyx_teres	extinct
Miragaia_longicollum	extinct
Mirischia_asymmetrica	extinct
Moabosaurus_utahensis	extinct
Mochlodon_vorosi	extinct
Mojoceratops	extinct
Molothrus_aeneus	extinct
Molothrus_ater	extinct
Mongolosaurus_haplodon	extinct
Monoclonius	extinct
Monoclonius_crassus	extinct
Monolophosaurus_jiangi	extinct
Mononykus	extinct
Mononykus_olecranus	extinct
Montanoceratops_cerorhynchus	extinct
Montanoolithus_strongorum	extinct
Moris_reyana	extinct
Morosaurus_agilis	extinct
Morus	extinct
Morus_atlanticus	extinct
Morus_lompocanus	extinct
Morus_loxostylus	extinct
Morus_peninsularis	extinct
Morus_peruvianus	extinct
Moyenisauropus_karaszevskii	extinct
Mullerornis	extinct
Muriwaimanu_tuatahi	extinct
Muscicapa	extinct
Muscicapa_striata	extinct
Mussaurus_patagonicus	extinct
Muttaburrasaurus	extinct
Mycteria	extinct
Mycteria_americana	extinct
Mycteria_ibis	extinct
Mymoorapelta_maysi	extinct
Naashoibitosaurus_ostromi	extinct
Namapsitta_praeruptorum	extinct
Nambalia_roychowdhurii	extinct
Nanningosaurus_dashiensis	extinct
Nanortyx_inexpectatus	extinct
Nanosaurus	extinct
Nanosaurus_agilis	extinct
Nanotyrannus	extinct
Nanshiungosaurus_bohlini	extinct
Nanuqsaurus_hoglundi	extinct
Navahopus	extinct
Neanis_schucherti	extinct
Nebulasaurus_taito	extinct
Nedcolbertia_justinhoffmanni	extinct
Nemegtosaurus	extinct
Neoanomoepus	extinct
Neoanomoepus_perigrinatus	extinct
Neocathartes_grallator	extinct
Neochen_barbadiana	extinct
Neococcyx	extinct
Neogaeornis_wetzeli	extinct
Neophrontops	extinct
Neophrontops_americanus	extinct
Neophrontops_vetustus	extinct
Neovenator_salerii	extinct
Nesillas_lantzii	extinct
Nestor_meridionalis	extinct
Nestor_notabilis	extinct
Netta_rufina	extinct
Nettion	extinct
Nettion_greeni	extinct
Nettion_ogallalae	extinct
Nettion_velox	extinct
Neuquenraptor_argentinus	extinct
Neuquensaurus	extinct
Neuquensaurus_australis	extinct
Ngexisaurus_dapukaensis	extinct
Ningyuansaurus_wangi	extinct
Niobrarasaurus_coleii	extinct
Nipponosaurus_sachalinensis	extinct
Noasaurus_leali	extinct
Nodocephalosaurus_kirtlandensis	extinct
Nodosaurus	extinct
Nodosaurus_textilis	extinct
Noguerornis_gonzalezi	extinct
Nopcsaspondylus_alarconensis	extinct
Normanniasaurus_genceyi	extinct
Nothronychus_graffami	extinct
Nothronychus_mckinleyi	extinct
Nothura	extinct
Nothura_darwinii	extinct
Notohypsilophodon_comodorensis	extinct
Nqwebasaurus_thwazi	extinct
Nucifraga_columbiana	extinct
Nucleornis_insolitus	extinct
Numenius	extinct
Numenius_americanus	extinct
Numenius_arquata	extinct
Numenius_borealis	extinct
Numenius_phaeopus	extinct
Numida	extinct
Numida_meleagris	extinct
Nuthetes	extinct
Nuthetes_destructor	extinct
Nyasasaurus_parringtoni	extinct
Nyctanassa_violacea	extinct
Nycticorax_fidens	extinct
Oceanites	extinct
Oceanites_oceanicus	extinct
Oceanites_zaloscarthmus	extinct
Ocyplonessa_shotwelli	extinct
Odontopteryx	extinct
Oenanthe_hispanica	extinct
Ogygoptynx_wetmorei	extinct
Ohmdenosaurus_liasicus	extinct
Ojoceratops_fowleri	extinct
Ojoraptorsaurus_boerei	extinct
Oligocolius_brevitarsus	extinct
Olorotitan_arharensis	extinct
Omeisaurus_junghsiensis	extinct
Omeisaurus_maoianus	extinct
Oobardjidama_foulkesi	extinct
Oohkotokia	extinct
Oohkotokia_horneri	extinct
Opisthocoelicaudia_skarzynskii	extinct
Oplosaurus_armatus	extinct
Oraristrix_brea	extinct
Orcauichnites_garumniensis	extinct
Oreortyx_pictus	extinct
Ornimegalonyx_oteroi	extinct
Ornithoides_oshiensis	extinct
Ornitholestes	extinct
Ornitholestes_hermanni	extinct
Ornithomimipus	extinct
Ornithomimipus_angustus	extinct
Ornithomimipus_jaillardi	extinct
Ornithomimus	extinct
Ornithomimus_edmontonicus	extinct
Ornithomimus_tenuis	extinct
Ornithomimus_velox	extinct
Ornithopodichnites_magna	extinct
Ornithopodichnus_masanensis	extinct
Ornithopsis	extinct
Ornithopsis_hulkei	extinct
Ornithopsis_leedsii	extinct
Ornithopus_adamsanus	extinct
Orodromeus_makelai	extinct
Ortalis	extinct
Ortalis_pollicaris	extinct
Orthorhyncus_cristatus	extinct
Osmakasaurus_depressus	extinct
Ostafrikasaurus_crassiserratus	extinct
Osteodontornis_orri	extinct
Othnielosaurus	extinct
Othnielosaurus_consors	extinct
Otis	extinct
Otis_tarda	extinct
Otogornis_genghisi	extinct
Otouphepus_declivis	extinct
Otozoum	extinct
Otozoum_minus	extinct
Otozoum_moodii	extinct
Otus	extinct
Otus_rutilus	extinct
Otus_scops	extinct
Ouranosaurus	extinct
Ovaloolithus	extinct
Ovaloolithus_chinkangkouensis	extinct
Ovaloolithus_laminadermus	extinct
Ovaloolithus_tenuisus	extinct
Ovaloolithus_utahensis	extinct
Oviraptor	extinct
Oviraptor_philoceratops	extinct
Ovoraptor_djadochtari	extinct
Owenodon_hoggii	extinct
Oxyura_hulberti	extinct
Oxyura_jamaicensis	extinct
Oxyura_zapatanima	extinct
Pachycephalosaurus	extinct
Pachycephalosaurus_wyomingensis	extinct
Pachydyptes_ponderosus	extinct
Pachydyptes_simpsoni	extinct
Pachyornis_elephantopus	extinct
Pachyptila	extinct
Pachyptila_salax	extinct
Pachyptila_turtur	extinct
Pachyrhinosaurus	extinct
Pachyrhinosaurus_canadensis	extinct
Pachyrhinosaurus_lakustai	extinct
Pagodroma_nivea	extinct
Pagophila_eburnea	extinct
Pakisaurus_balochistani	extinct
Palaeeudyptes	extinct
Palaeeudyptes_antarcticus	extinct
Palaeeudyptes_gunnari	extinct
Palaeeudyptes_klekowskii	extinct
Palaeeudyptes_marplesi	extinct
Palaelodus	extinct
Palaelodus_ambiguus	extinct
Palaelodus_crassipes	extinct
Palaelodus_gracilipes	extinct
Palaelodus_minutus	extinct
Palaeocrex_fax	extinct
Palaeocryptonyx	extinct
Palaeogyps_prodromus	extinct
Palaeortyx_grivensis	extinct
Palaeortyx_intermedia	extinct
Palaeortyx_phasianoides	extinct
Palaeospheniscus	extinct
Palaeospheniscus_bergi	extinct
Palaeospheniscus_bilocular	extinct
Palaeospheniscus_huxleyorum	extinct
Palaeospheniscus_patagonicus	extinct
Palaeospheniscus_wimani	extinct
Palaeostruthus_eurius	extinct
Palaeotis_weigelti	extinct
Palaeotodus_itardiensis	extinct
Palaeotringa_littoralis	extinct
Palaeotringa_vagans	extinct
Paleopsilopterus_itaboraiensis	extinct
Paleosula_stocktoni	extinct
Palintropus	extinct
Pampadromaeus_barberenai	extinct
Pamparaptor_micros	extinct
Pandanaris_convexa	extinct
Pandion	extinct
Pandion_haliaetus	extinct
Pandion_lovensis	extinct
Panoplosaurus	extinct
Panphagia_protos	extinct
Pantydraco_caducus	extinct
Parabrontopodus	extinct
Parabrontopodus_mcintoshi	extinct
Paracathartes_howardae	extinct
Paracorpulentapus_zhangsanfengi	extinct
Paracrax_gigantea	extinct
Paracrax_wetmorei	extinct
Paractitis	extinct
Parahesperornis	extinct
Paralititan_stromeri	extinct
Paranthodon_africanus	extinct
Paraortygometra_porzanoides	extinct
Paraortyx	extinct
Parapengornis_eurycaudatus	extinct
Paraptenodytes_antarcticus	extinct
Paraptenodytes_brodkorbi	extinct
Parargornis_messelensis	extinct
Pararhabdodon_isonensis	extinct
Parasaurolophus	extinct
Parasaurolophus_cyrtocristatus	extinct
Parasaurolophus_tubicen	extinct
Parasaurolophus_walkeri	extinct
Paraspheroolithus_irenensis	extinct
Parksosaurus_warreni	extinct
Paronychodon	extinct
Paronychodon_asiaticus	extinct
Parus_major	extinct
Parvicursor_remotus	extinct
Parvirallus_gracilis	extinct
Pasquiaornis_hardiei	extinct
Pasquiaornis_tankei	extinct
Passer	extinct
Passerculus_sandwichensis	extinct
Passerella_iliaca	extinct
Patagioenas_leucocephala	extinct
Patagonichnornis_venetiorum	extinct
Patagonykus_puertai	extinct
Patagornis_marshi	extinct
Patagosaurus	extinct
Patagosaurus_fariasi	extinct
Pavo_muticus	extinct
Pawpawsaurus_campbelli	extinct
Pectinodon	extinct
Pectinodon_bakkeri	extinct
Pediohierax_ramenta	extinct
Pedionomus_torquatus	extinct
Pegomastax_africanus	extinct
Pelagornis	extinct
Pelagornis_sandersi	extinct
Pelecanimimus_polyodon	extinct
Pelecanoides	extinct
Pelecanoides_urinatrix	extinct
Pelecanus	extinct
Pelecanus_erythrorhynchos	extinct
Pelecanus_rufescens	extinct
Pelecanus_schreiberi	extinct
Pelecanus_tirarensis	extinct
Peliperdix_lathami	extinct
Pellegrinisaurus_powelli	extinct
Pellornis_mikkelseni	extinct
Pelorosaurus	extinct
Penelopognathus_weishampeli	extinct
Pentaceratops	extinct
Pentaceratops_sternbergii	extinct
Perdix_palaeoperdix	extinct
Perdix_perdix	extinct
Perisoreus_canadensis	extinct
Perugyps_diazi	extinct
Petrochelidon_fulva	extinct
Petrochelidon_pyrrhonota	extinct
Petroica_australis	extinct
Pezoporus_wallicus	extinct
Phaethon_lepturus	extinct
Phalacrocorax	extinct
Phalacrocorax_auritus	extinct
Phalacrocorax_bougainvillii	extinct
Phalacrocorax_brasilianus	extinct
Phalacrocorax_carbo	extinct
Phalacrocorax_carunculatus	extinct
Phalacrocorax_chapalensis	extinct
Phalacrocorax_filyawi	extinct
Phalacrocorax_goletensis	extinct
Phalacrocorax_intermedius	extinct
Phalacrocorax_leptopus	extinct
Phalacrocorax_penicillatus	extinct
Phalacrocorax_punctatus	extinct
Phalacrocorax_rogersi	extinct
Phalacrocorax_varius	extinct
Phalacrocorax_wetmorei	extinct
Phalaenoptilus_nuttallii	extinct
Phaps_chalcoptera	extinct
Phaps_elegans	extinct
Phasmagyps_patritus	extinct
Philesturnus_carunculatus	extinct
Philovenator_curriei	extinct
Phoebastria_albatrus	extinct
Phoebastria_anglica	extinct
Phoebastria_immutabilis	extinct
Phoebastria_nigripes	extinct
Phoebastria_rexularum	extinct
Phoenicoparrus	extinct
Phoenicoparrus_minor	extinct
Phoenicopterus	extinct
Phoenicopterus_copei	extinct
Phoenicopterus_floridanus	extinct
Phoenicopterus_roseus	extinct
Phoenicopterus_ruber	extinct
Phoenicopterus_stocki	extinct
Phoenicurus_ochruros	extinct
Phororhacos_longissimus	extinct
Phuwiangosaurus_sirindhornae	extinct
Physornis	extinct
Piatnitzkysaurus_floresi	extinct
Pica_pica	extinct
Picoides_pubescens	extinct
Picoides_villosus	extinct
Picus	extinct
Picus_viridis	extinct
Pinacosaurus	extinct
Pinacosaurus_grangeri	extinct
Pinacosaurus_mephistocephalus	extinct
Pinguinus_alfrednewtoni	extinct
Pinicola_enucleator	extinct
Pipilo_chlorurus	extinct
Pipilo_erythrophthalmus	extinct
Piranga_olivacea	extinct
Pisanosaurus_mertii	extinct
Pitekunsaurus_macayai	extinct
Piveteausaurus	extinct
Piveteausaurus_divesensis	extinct
Planicoxa_venenica	extinct
Plastisauropus_ingens	extinct
Platalea	extinct
Platalea_leucorodia	extinct
Plateosauravus_cullingworthi	extinct
Plateosaurus	extinct
Plateosaurus_elizae	extinct
Plateosaurus_engelhardti	extinct
Plateosaurus_gracilis	extinct
Plateosaurus_longiceps	extinct
Platyceratops_tatarinovi	extinct
Platycercus_elegans	extinct
Platydyptes_amiesi	extinct
Platydyptes_novaezealandiae	extinct
Platypelta_coombsi	extinct
Platypterna	extinct
Platypterna_concamerata	extinct
Platypterna_deanii	extinct
Platypterna_digitigrada	extinct
Platypterna_gracillima	extinct
Platypterna_recta	extinct
Platypterna_tenuis	extinct
Platypterna_varica	extinct
Plectropterus_gambensis	extinct
Plectropus_longipes	extinct
Plegadis	extinct
Plegadis_chihi	extinct
Plesiocathartes_europaeus	extinct
Plesiohadros_djadokhtaensis	extinct
Plesiornis	extinct
Plesiornis_pilulatus	extinct
Pliogallus	extinct
Pliopicus	extinct
Ploceus	extinct
Ploceus_sakalava	extinct
Plotopterum	extinct
Plotornis_graculoides	extinct
Pluvialis_squatarola	extinct
Podiceps	extinct
Podiceps_auritus	extinct
Podiceps_dixi	extinct
Podiceps_nigricollis	extinct
Podiceps_parvus	extinct
Podiceps_sociatus	extinct
Podilymbus	extinct
Podilymbus_podiceps	extinct
Poekilopleuron_bucklandii	extinct
Polacanthus	extinct
Polacanthus_foxii	extinct
Polarornis_gregorii	extinct
Polemarchus_gigas	extinct
Polyborus_plancus	extinct
Porituberoolithus	extinct
Porituberoolithus_warnerensis	extinct
Porphyrio	extinct
Porphyrio_martinica	extinct
Porphyrio_martinicus	extinct
Porzana	extinct
Porzana_carolina	extinct
Potamornis_skutchi	extinct
Pradhania_gracilis	extinct
Prenocephale	extinct
Preprismatoolithus_coloradensis	extinct
Presbyornis	extinct
Primapus_lacki	extinct
